objectid,title,format,object_template,object_download,image_small,image_thumb,catalog number,site,unit/quad,area,ctx,sub ctx,mat class 1,mat type 1,mat class 2,mat type 2,object name,object description,manufacture 1,manufacture 2,item count,portion represented,associated with cat no.,surface feature,plastics_plastic color 1,plastics_plastic color 2,ceramic_paste color,ceramic_glaze,ceramic_decoration 1,ceramic_decor 1 description,ceramic_decor 1 color,ceramic_decoration 2,ceramic_decor 2 description,ceramic_decor 2 color,ceramic_decoration 3,ceramic_decor 3 description,ceramic_decor 3 color,glass_glass color,glass_container shape,glass_finish description 1,glass_finish description 2,glass_base description 1,glass_base description 2,glass_shoulder description,glass_neck description,glass_decoration 1 glass,glass_decoration 2 glass,maker mark,maker,maker location,product,product manufacturer,product manufacturer location,thickness/gauge (cm),length/height (cm),metal_nail d size,width (cm),rim diameter (cm),base diameter (cm),date start,date end,comments,most representative photo,faunal_animal class,faunal_species,faunal_body part,faunal_element category,faunal_element,faunal_tooth listing,faunal_side,faunal_bone modification,faunal_butchering marks,faunal_quantity
MHS_703,[MHS_703] NAIL WIRE - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,703,MHS,22,DOWNHILL,15,,METAL,IRON,,,NAIL,NAIL WIRE,WIRE DRAWN,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_704,[MHS_704] NAIL WIRE - SHAFT (2),image/jpg,image,,,,704,MHS,22,DOWNHILL,15,,METAL,IRON,,,NAIL,NAIL WIRE,WIRE DRAWN,,2,SHAFT,705,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_705,[MHS_705] NAIL WIRE - HEAD (2),image/jpg,image,,,,705,MHS,22,DOWNHILL,15,,METAL,IRON,,,NAIL,NAIL WIRE,WIRE DRAWN,,2,HEAD,704,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_706,[MHS_706]  - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,706,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,IRON,SYNTHETIC,PLASTIC MISC,METAL UNIDENTIFIED,,MACHINE MADE,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,GREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,MIGHT BE SOME SORT OF FUNAL CAP,,,,,,,,,,,
MHS_707,[MHS_707] BRACKET - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,707,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,IRON,,,BRACE/BRACKET,BRACKET,CAST,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,10.5,,,,,,,,,,,,,,,,,,
MHS_708,[MHS_708]  - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,708,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,STEEL,,,WIRE,,WIRE DRAWN,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,19.5,,,,,,,COULD BE WIRE USED ON CHAINLINK FENCES,,,,,,,,,,,
MHS_709,[MHS_709]  - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,709,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,IRON,,,ROD,,WIRE DRAWN,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,7.25,,,,,,,POSSIBLE WELDING ROD,,,,,,,,,,,
MHS_710,[MHS_710] DOUBLE HEADED NAIL - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,710,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,IRON,,,NAIL,DOUBLE HEADED NAIL,WIRE DRAWN,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,6.5,8D,,,,,,,,,,,,,,,,,
MHS_711,[MHS_711]  - BODY (1),image/jpg,image,,,,711,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,ALUMINUM,,,TUBE,,MACHINE MADE,,1,BODY,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,5.75,,,,,,,,,,,,,,,,,,
MHS_712,[MHS_712]  - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,712,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,STEEL,,,SHEET METAL,,MACHINE MADE,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4.25,,3,,,,,BOTH OUTSIDE EDGES ARE FOLDED TOWARDS THE CENTER,,,,,,,,,,,
MHS_713,[MHS_713] BUCKLE MISC - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,713,MHS,QUAD 9,DOWNHILL,SURFACE,,METAL,BRASS,,,BUCKLE,BUCKLE MISC,MACHINE MADE,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,3.5,,1.5,,,,,,,,,,,,,,,,
MHS_714,[MHS_714]  - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,714,MHS,22,DOWNHILL,12,,METAL,IRON,,,WIRE,,WIRE DRAWN,,1,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,10,,,,,,,,,,,,,,,,,,
MHS_715,[MHS_715] NAIL WIRE - SHAFT (3),image/jpg,image,,,,715,MHS,22,DOWNHILL,12,,METAL,IRON,,,NAIL,NAIL WIRE,WIRE DRAWN,,3,SHAFT,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,
MHS_716,[MHS_716]  - WHOLE/ENTIRE/COMPLETE (2),image/jpg,image,,,,716,MHS,22,DOWNHILL,12,,METAL,IRON,,,WIRE,,WIRE DRAWN,,2,WHOLE/ENTIRE/COMPLETE,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,
MHS_717,[MHS_717] NAIL WIRE - HEAD (3),image/jpg,image,,,,717,MHS,22,DOWNHILL,12,,METAL,IRON,,,NAIL,NAIL WIRE,WIRE DRAWN,,3,HEAD,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,
MHS_718,[MHS_718] NAIL WIRE - SHAFT (5),image/jpg,image,,,,718,MHS,22,DOWNHILL,12,,METAL,IRON,,,NAIL,NAIL WIRE,WIRE DRAWN,,5,SHAFT,NO,OXIDIZED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,
MHS_719,[MHS_719] PLUNGER - HANDLE (1),image/jpg,image,,,,719,MHS,20,DOWNHILL,3,,SYNTHETIC,BAKELITE,,,SYRINGE,PLUNGER,,,1,HANDLE,,,BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAKELITE SYRINGE PLUNGER,,,,,,,,,,,
MHS_720,[MHS_720]  - UNKNOWN (1),image/jpg,image,,,,720,MHS,20,DOWNHILL,3,,ORGANIC,CHARCOAL,GRAPHITE,,CHARCOAL,,,,1,UNKNOWN,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSURE OF MAKEUP COULD BE GRAPHITE OR CHARCOAL,,,,,,,,,,,
MHS_721,[MHS_721] BATTERY CARBON ROD - BODY (1),image/jpg,image,,,,721,MHS,20,DOWNHILL,3,,SYNTHETIC,GRAPHITE,,,ROD,BATTERY CARBON ROD,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_722,[MHS_722] PLASTIC UNIDENTIFIED - BODY (2),image/jpg,image,,,,722,MHS,20,DOWNHILL,3,,SYNTHETIC,POLYETHYLENE,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,2,BODY,,,CLEAR/TRANSPARENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THIN PLASTIC SHEET CRUMPLED UP,,,,,,,,,,,
MHS_723,[MHS_723]  - BODY (3),image/jpg,image,,,,723,MHS,20,DOWNHILL,3,,SYNTHETIC,POLYVINYL CHLORIDE,,,RECORD,,,,3,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERHAPS FRAGMENTS OF A VINYL RECORD,,,,,,,,,,,
MHS_724,[MHS_724]  - BODY (1),image/jpg,image,,,,724,MHS,20,DOWNHILL,3,,SYNTHETIC,NYLON,,,TWINE,,,,1,BODY,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,
MHS_725,[MHS_725] CAP JAR - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,725,MHS,20,DOWNHILL,3,,SYNTHETIC,PLASTIC MISC,,,AMMUNITION,CAP JAR,,,1,WHOLE/ENTIRE/COMPLETE,,,RED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERHAPS A CAP GUN CAP AMMUNITION SINGLE CAP,,,,,,,,,,,
MHS_726,[MHS_726] CANDY WRAPPER - BODY (2),image/jpg,image,,,,726,MHS,20,DOWNHILL,1,,METAL,ALUMINUM,,,FOIL,CANDY WRAPPER,,,2,BODY,,,GOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_727,[MHS_727]  - BODY (1),image/jpg,image,,,,727,MHS,20,DOWNHILL,5,,SYNTHETIC,POLYVINYL CHLORIDE,,,RECORD,,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERHAPS FRAGMENT OF A VINYL RECORD,,,,,,,,,,,
MHS_728,[MHS_728] WOOL - BODY (29),image/jpg,image,,,,728,MHS,20,DOWNHILL,3,,ORGANIC,WOOL,,,WOOL,WOOL,,,29,BODY,,,BLACK,GREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERHAPS PIECES OF WOOL FROM A CRAFT PROJECT OR SWEATER OR WOOLEN CLOTHING OR MAY BE FELT FOR NEEDLE FELTING,,,,,,,,,,,
MHS_729,[MHS_729] TWINE - BODY (1),image/jpg,image,,,,729,MHS,20,DOWNHILL,3,,SYNTHETIC,NYLON,,,TWINE,TWINE,,,1,BODY,,,RED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,
MHS_730,[MHS_730] WOOL - BODY (12),image/jpg,image,,,,730,MHS,20,DOWNHILL,3,,ORGANIC,WOOL,,,WOOL,WOOL,,,12,BODY,,,GREY,RED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERHAPS PIECES OF WOOL FROM A CRAFT PROJECT OR SWEATER OR WOOLEN CLOTHING OR MAY BE FELT FOR NEEDLE FELTING,,,,,,,,,,,
MHS_731,[MHS_731] WOOL - BODY (18),image/jpg,image,,,,731,MHS,20,DOWNHILL,3,,ORGANIC,WOOL,,,WOOL,WOOL,,,18,BODY,,,GREY,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERHAPS PIECES OF WOOL FROM A CRAFT PROJECT OR SWEATER OR WOOLEN CLOTHING OR MAY BE FELT FOR NEEDLE FELTING,,,,,,,,,,,
MHS_732,[MHS_732] CANDY WRAPPER - BODY (6),image/jpg,image,,,,732,MHS,20,DOWNHILL,1,,METAL,ALUMINUM,,,WRAPPER,CANDY WRAPPER,,,6,BODY,,,GOLD,SILVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_733,[MHS_733] WEED TRIMMER - BODY (1),image/jpg,image,,,,733,MHS,20,DOWNHILL,1,,SYNTHETIC,NYLON,,,WEED WHACKER,WEED TRIMMER,,,1,BODY,,,BLACK,ORANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WEED WHACKER LINE,,,,,,,,,,,
MHS_734,[MHS_734] WRAPPER - BODY (1),image/jpg,image,,,,734,MHS,20,DOWNHILL,2,,SYNTHETIC,PLASTIC MISC,,,WRAPPER,WRAPPER,,,1,BODY,,,YELLOW,CLEAR/TRANSPARENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUTRITION LABEL,,,,,,,,,,,
MHS_735,[MHS_735] TARP - BODY (1),image/jpg,image,,,,735,MHS,20,DOWNHILL,2,,SYNTHETIC,PLASTIC MISC,,,TARP,TARP,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_736,[MHS_736] PLANT FIBER - UNKNOWN (2),image/jpg,image,,,,736,MHS,20,DOWNHILL,2,,ORGANIC,FIBER ORGANIC,,,PLANT FIBER,PLANT FIBER,,,2,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_737,[MHS_737] PLASTIC UNIDENTIFIED - BODY (4),image/jpg,image,,,,737,MHS,22,DOWNHILL,8,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,4,BODY,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_738,[MHS_738]  - BODY (1),image/jpg,image,,,,738,MHS,22,DOWNHILL,6,,SYNTHETIC,POLYVINYL CHLORIDE,,,RECORD,,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERHAPS FRAGMENT OF A VINYL RECORD,,,,,,,,,,,
MHS_739,[MHS_739] CIGARETTE HOLDER - WHOLE/ENTIRE/COMPLETE (3),image/jpg,image,,,,739,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,MOUTHPIECE,CIGARETTE HOLDER,,,3,WHOLE/ENTIRE/COMPLETE,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DISPOSABLE CIGARETTE MOUTHPIECE FILTER CANNOT FIND EXACT PLASTIC TYPE,,,,,,,,,,,
MHS_740,[MHS_740] WRAPPER - BODY (4),image/jpg,image,,,,740,MHS,22,DOWNHILL,6,,SYNTHETIC,ALUMINUM,,,WRAPPER,WRAPPER,,,4,BODY,,,SILVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_741,[MHS_741] WRAPPER - BODY (3),image/jpg,image,,,,741,MHS,22,DOWNHILL,6,,SYNTHETIC,POLYETHYLENE,,,WRAPPER,WRAPPER,,,3,BODY,,,BLUE,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOOD WRAPPER WITH BARCODE,,,,,,,,,,,
MHS_742,[MHS_742] CAP/LID - BODY (5),image/jpg,image,,,,742,MHS,22,DOWNHILL,6,,SYNTHETIC,POLYETHYLENE,,,CAP/LID,CAP/LID,,,5,BODY,,MELTED,BLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSSIBLY MEND IN BAG HOWEVER HAS BEEN MELTED,,,,,,,,,,,
MHS_743,[MHS_743] PLASTIC UNIDENTIFIED - UNKNOWN (1),image/jpg,image,,,,743,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,UNKNOWN,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_744,[MHS_744] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,744,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSSIBLE TOY UNKNOWN WHAT THIS IS,,,,,,,,,,,
MHS_745,[MHS_745] CORD ELECTRICAL - BODY (1),image/jpg,image,,,,745,MHS,22,DOWNHILL,6,,SYNTHETIC,POLYETHYLENE,,,INSULATOR,CORD ELECTRICAL,,,1,BODY,,,RED,,,,,,,,,,,,,,,,,,,,,,,YPE TW OIL AND,,,,,,,,,,,,,,ELECTRICAL WIRE INSULATOR,,,,,,,,,,,
MHS_746,[MHS_746] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,746,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,WASHER,PLASTIC UNIDENTIFIED,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSSIBLE BLACK PLASTIC WASHER OR UNKNOWN,,,,,,,,,,,
MHS_747,[MHS_747] RUBBER UNIDENTIFIED - BODY (1),image/jpg,image,,,,747,MHS,22,DOWNHILL,6,,SYNTHETIC,RUBBER HARD,,,RUBBER UNIDENTIFIED,RUBBER UNIDENTIFIED,,,1,BODY,,,BROWN,GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_748,[MHS_748] PLASTIC UNIDENTIFIED - UNKNOWN (1),image/jpg,image,,,,748,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,UNKNOWN,,,IVORY/CREAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_749,[MHS_749] CYLINDER - BODY (1),image/jpg,image,,,,749,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,CYLINDER,,,1,BODY,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIBBED CYLINDER VERY FAMILIAR CANNOT PINPOINT WHAT IT IS,,,,,,,,,,,
MHS_750,[MHS_750] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,750,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_751,[MHS_751] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,751,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_752,[MHS_752] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,752,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,YELLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_753,[MHS_753] PLASTIC UNIDENTIFIED - BODY (2),image/jpg,image,,,,753,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,2,BODY,,SUN FADED,CLEAR/TRANSPARENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_754,[MHS_754] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,754,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,RED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_755,[MHS_755] TWINE - WHOLE/ENTIRE/COMPLETE (1),image/jpg,image,,,,755,MHS,22,DOWNHILL,6,,SYNTHETIC,NYLON,,,TWINE,TWINE,,,1,WHOLE/ENTIRE/COMPLETE,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,,,,,,,,,,,,,,,,,,
MHS_756,[MHS_756] NUT SHELL - BODY (1),image/jpg,image,,,,756,MHS,22,DOWNHILL,10,,ORGANIC,NUT,,,NUT,NUT SHELL,,,1,BODY,,,BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAYBE ACORN OR OTHER NUT INNER SHELL,,,,,,,,,,,
MHS_757,[MHS_757] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,757,MHS,22,DOWNHILL,1,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSSIBLE PEN BODY TO HOUSE THE PEN INK,,,,,,,,,,,
MHS_758,[MHS_758] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,758,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,751,,GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_759,[MHS_759] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,759,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_760,[MHS_760] PLASTIC UNIDENTIFIED - BODY (1),image/jpg,image,,,,760,MHS,22,DOWNHILL,6,,SYNTHETIC,PLASTIC MISC,,,PLASTIC UNIDENTIFIED,PLASTIC UNIDENTIFIED,,,1,BODY,,,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_761,[MHS_761] VINYL RECORD - BODY (1),image/jpg,image,,,,761,MHS,22,DOWNHILL,6,,SYNTHETIC,POLYVINYL CHLORIDE,,,RECORD,VINYL RECORD,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POSSIBLE VINYL RECORD FRAGMENT,,,,,,,,,,,
MHS_762,[MHS_762] INSULATOR POLE - BODY (1),image/jpg,image,,,,762,MHS,22,DOWNHILL,12,,SYNTHETIC,GRAPHITE,,,INSULATOR,INSULATOR POLE,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_763,[MHS_763] CLOTHING - BODY (7),image/jpg,image,,,,763,MHS,22,DOWNHILL,11,,SYNTHETIC,FABRIC SYNTHETIC,,,UNIDENTIFIED,CLOTHING,,,7,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_764,[MHS_764] PENCIL GRAPHITE/LEAD - BODY (2),image/jpg,image,,,,764,MHS,22,DOWNHILL,9,,SYNTHETIC,GRAPHITE,,,LEAD,PENCIL GRAPHITE/LEAD,,,2,BODY,,,GREY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS_765,[MHS_765] BUTTON SHANK - BODY (1),image/jpg,image,,,,765,MHS,22,DOWNHILL,9,,SYNTHETIC,RESIN,,,BUTTON,BUTTON SHANK,,,1,BODY,,,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHANK BUTTON,,,,,,,,,,,
